Molecule ID,pred_pIC50,pred_pose,pred_pIC50_var,pred_pIC50_p,pred_pose_p,pred_pIC50_var_p
ligand_source_row_968,5.9257812,0.16351683,0.23543294,5.791992,0.2199478,0.5473569
ligand_source_row_969,5.591797,0.2916788,1.272283,5.591797,0.2916788,1.272283
ligand_source_row_97,3.8847656,0.6764073,0.004717509,3.8847656,0.6764073,0.004717509
ligand_source_row_970,6.2001953,0.30447122,0.30152765,5.125,0.45685345,0.23806763
ligand_source_row_971,5.859375,0.04848884,0.49146524,5.048828,0.7352635,0.030095419
ligand_source_row_972,5.5820312,0.6867784,0.18869019,5.5820312,0.6867784,0.18869019
ligand_source_row_973,5.3652344,0.28753206,0.092300415,4.944336,0.5741731,0.33193335
ligand_source_row_974,4.96875,0.3201039,0.39201865,4.470215,0.39494416,0.39807478
ligand_source_row_975,5.944336,0.36102152,0.49510065,5.944336,0.36102152,0.49510065
ligand_source_row_976,5.4248047,0.3058795,0.16431046,4.868164,0.5142195,0.486159
ligand_source_row_977,5.8554688,0.37452608,0.10401408,5.5166016,0.64794254,0.027723948
ligand_source_row_978,5.602539,0.06994253,0.06562678,5.602539,0.06994253,0.06562678
ligand_source_row_979,5.678711,0.15101266,0.19142024,5.678711,0.15101266,0.19142024
ligand_source_row_98,3.9648438,0.6591809,0.035868328,3.8032227,0.7146416,0.18928878
ligand_source_row_980,6.6621094,0.15942033,0.435613,6.6621094,0.15942033,0.435613
ligand_source_row_981,5.6503906,0.20280114,0.3111725,5.0507812,0.2210339,0.17322795
ligand_source_row_982,6.241211,0.21082123,0.08866755,4.6450195,0.29891345,1.7248799
ligand_source_row_983,6.0507812,0.30597687,0.1378886,5.919922,0.38413876,0.55400085
ligand_source_row_984,6.7070312,0.78676575,0.2077535,6.7070312,0.78676575,0.2077535
ligand_source_row_985,6.0527344,0.7267108,0.21657817,6.0527344,0.7267108,0.21657817
ligand_source_row_986,5.620117,0.3331424,0.022108713,5.620117,0.3331424,0.022108713
ligand_source_row_987,5.984375,0.52115065,0.010650635,5.984375,0.52115065,0.010650635
ligand_source_row_988,6.3007812,0.56862295,0.15762329,5.734375,0.7427572,0.1300761
ligand_source_row_989,6.0703125,0.55928797,0.041778564,6.0126953,0.5724054,0.10007095
ligand_source_row_99,4.515625,0.5773436,0.11011759,3.786621,0.7228513,0.17569573
ligand_source_row_990,5.8535156,0.298111,0.4646454,5.022461,0.5360087,0.0069821677
ligand_source_row_991,5.6289062,0.39400262,0.12423706,5.6289062,0.39400262,0.12423706
ligand_source_row_992,5.5009766,0.16849622,0.48788834,5.2529297,0.5855474,0.05985896
ligand_source_row_993,6.004883,0.295301,0.11370214,4.732422,0.4203292,0.18303935
ligand_source_row_994,6.2851562,0.2046285,0.09068807,5.6054688,0.4323226,0.24087524
ligand_source_row_995,5.625,0.668593,0.05060832,5.625,0.668593,0.05060832
ligand_source_row_996,5.8623047,0.44886225,0.04612605,5.583008,0.6701355,0.078128815
ligand_source_row_997,6.5898438,0.5906854,0.10418701,6.5898438,0.5906854,0.10418701
ligand_source_row_998,6.673828,0.46528614,0.27816263,5.823242,0.6465102,0.22778702
ligand_source_row_999,5.7714844,0.08232764,0.67556256,5.279297,0.19563578,0.0063934326
