Molecule ID,pred_pIC50,pred_pose,pred_pIC50_var,pred_pIC50_p,pred_pose_p,pred_pIC50_var_p
ligand_source_row_121,7.9873047,0.9257581,0.22096126,7.9873047,0.9257581,0.22096126
ligand_source_row_122,6.786133,0.073140495,0.2194659,6.786133,0.073140495,0.2194659
ligand_source_row_123,7.0566406,0.0837962,0.24320984,7.0566406,0.0837962,0.24320984
ligand_source_row_124,6.883789,0.042101454,0.14745457,6.883789,0.042101454,0.14745457
ligand_source_row_125,6.2421875,0.0260109,0.29447427,6.2421875,0.0260109,0.29447427
ligand_source_row_126,6.458008,0.022811774,0.39445367,6.458008,0.022811774,0.39445367
ligand_source_row_127,7.1533203,0.22228642,0.41453424,7.1533203,0.22228642,0.41453424
ligand_source_row_128,7.260742,0.06594251,0.018527985,7.260742,0.06594251,0.018527985
ligand_source_row_129,7.1210938,0.2651614,0.09777832,7.1210938,0.2651614,0.09777832
ligand_source_row_13,7.3310547,0.48740903,0.050347645,7.3310547,0.48740903,0.050347645
ligand_source_row_130,6.776367,0.068927646,0.055494945,6.776367,0.068927646,0.055494945
ligand_source_row_131,7.5146484,0.11079514,0.02156957,7.5146484,0.11079514,0.02156957
ligand_source_row_132,6.4072266,0.07820724,0.30757013,6.4072266,0.07820724,0.30757013
ligand_source_row_133,7.6728516,0.6083986,0.15067928,7.6728516,0.6083986,0.15067928
ligand_source_row_134,7.739258,0.78240526,0.1182696,7.739258,0.78240526,0.1182696
ligand_source_row_135,7.743164,0.8801583,0.13181941,7.743164,0.8801583,0.13181941
ligand_source_row_136,6.3046875,0.045029826,0.4204712,6.3046875,0.045029826,0.4204712
ligand_source_row_137,7.928711,0.8532707,0.38336563,7.928711,0.8532707,0.38336563
ligand_source_row_138,7.368164,0.6599162,0.17760594,7.368164,0.6599162,0.17760594
ligand_source_row_139,6.455078,0.1113206,2.0943348,6.455078,0.1113206,2.0943348
ligand_source_row_14,8.026367,0.966076,0.35141373,8.026367,0.966076,0.35141373
ligand_source_row_140,6.5478516,0.083871424,1.8833046,6.5478516,0.083871424,1.8833046
ligand_source_row_141,7.166992,0.6684025,0.25981012,7.166992,0.6684025,0.25981012
ligand_source_row_142,7.1035156,0.906068,0.46602884,7.1035156,0.906068,0.46602884
ligand_source_row_143,7.647461,0.66315264,0.3703448,7.647461,0.66315264,0.3703448
ligand_source_row_144,8.082031,0.6794609,0.3932902,8.082031,0.6794609,0.3932902
ligand_source_row_145,7.2841797,0.7649272,0.537988,7.2841797,0.7649272,0.537988
ligand_source_row_146,6.1210938,0.06461709,0.13050334,6.1210938,0.06461709,0.13050334
ligand_source_row_147,6.2578125,0.02998538,0.1329244,6.2578125,0.02998538,0.1329244
ligand_source_row_148,6.911133,0.122922204,0.2644081,6.911133,0.122922204,0.2644081
ligand_source_row_149,6.491211,0.08271402,0.25232315,6.491211,0.08271402,0.25232315
ligand_source_row_15,7.576172,0.9074558,0.37901306,7.576172,0.9074558,0.37901306
ligand_source_row_150,6.833008,0.09198877,0.9631793,6.833008,0.09198877,0.9631793
ligand_source_row_151,5.8095703,0.0077226865,0.5643247,5.8095703,0.0077226865,0.5643247
ligand_source_row_152,6.3691406,0.06796935,0.6369069,6.3691406,0.06796935,0.6369069
ligand_source_row_153,7.5634766,0.08702428,0.19735081,7.5634766,0.08702428,0.19735081
ligand_source_row_154,6.9902344,0.09188083,0.4530894,6.9902344,0.09188083,0.4530894
ligand_source_row_155,7.5751953,0.25905868,0.18012874,7.5751953,0.25905868,0.18012874
ligand_source_row_156,5.4814453,0.023079595,0.09728368,5.4814453,0.023079595,0.09728368
ligand_source_row_157,7.9814453,0.8665639,0.24228287,7.9814453,0.8665639,0.24228287
ligand_source_row_158,7.618164,0.64554876,0.36259332,7.618164,0.64554876,0.36259332
ligand_source_row_159,7.7441406,0.6169054,0.15523784,7.7441406,0.6169054,0.15523784
ligand_source_row_16,7.857422,0.9595638,0.14934795,7.857422,0.9595638,0.14934795
ligand_source_row_160,7.1816406,0.104879275,0.22152202,7.1816406,0.104879275,0.22152202
ligand_source_row_161,7.7109375,0.92534757,0.08116659,7.7109375,0.92534757,0.08116659
ligand_source_row_162,7.7226562,0.9617137,0.2518514,7.7226562,0.9617137,0.2518514
ligand_source_row_163,7.7822266,0.8568526,0.50647354,7.7822266,0.8568526,0.50647354
ligand_source_row_164,7.78125,0.7048252,0.15261841,7.78125,0.7048252,0.15261841
ligand_source_row_165,6.060547,0.015627997,0.56426495,6.060547,0.015627997,0.56426495
ligand_source_row_166,7.0791016,0.059319165,0.06023534,7.0791016,0.059319165,0.06023534
ligand_source_row_167,7.182617,0.109680206,0.11979548,7.182617,0.109680206,0.11979548
ligand_source_row_168,7.140625,0.13537464,0.06908163,7.140625,0.13537464,0.06908163
ligand_source_row_169,6.7939453,0.9445166,0.8437945,6.7939453,0.9445166,0.8437945
ligand_source_row_17,7.9882812,0.9366722,0.17662556,7.9882812,0.9366722,0.17662556
ligand_source_row_170,7.048828,0.89129454,1.0620676,7.048828,0.89129454,1.0620676
ligand_source_row_171,7.908203,0.8562871,0.23702495,7.908203,0.8562871,0.23702495
ligand_source_row_172,7.705078,0.56997377,0.12490336,7.705078,0.56997377,0.12490336
ligand_source_row_173,7.9697266,0.70227647,0.12050756,7.9697266,0.70227647,0.12050756
ligand_source_row_174,8.224609,0.7513248,0.12684631,8.224609,0.7513248,0.12684631
ligand_source_row_175,7.473633,0.7074343,0.21501033,7.473633,0.7074343,0.21501033
ligand_source_row_176,7.4541016,0.73910254,0.32014337,7.4541016,0.73910254,0.32014337
ligand_source_row_177,7.9345703,0.8981464,0.055332184,7.9345703,0.8981464,0.055332184
ligand_source_row_178,7.8935547,0.7273191,0.43731055,7.8935547,0.7273191,0.43731055
ligand_source_row_179,7.885742,0.8609001,0.104078926,7.885742,0.8609001,0.104078926
ligand_source_row_18,7.9697266,0.9631536,0.22129695,7.9697266,0.9631536,0.22129695
ligand_source_row_180,7.942383,0.8781743,0.23542659,7.942383,0.8781743,0.23542659
ligand_source_row_181,8.080078,0.67906034,0.3083242,8.080078,0.67906034,0.3083242
ligand_source_row_182,8.287109,0.7056178,0.16721089,8.287109,0.7056178,0.16721089
ligand_source_row_183,6.8652344,0.438129,0.21226501,6.8652344,0.438129,0.21226501
ligand_source_row_184,6.8027344,0.8672167,0.5629222,6.8027344,0.8672167,0.5629222
ligand_source_row_185,6.8789062,0.9122225,0.41730753,6.8789062,0.9122225,0.41730753
ligand_source_row_186,6.9404297,0.26821774,0.41186905,6.9404297,0.26821774,0.41186905
ligand_source_row_187,6.5273438,0.26387942,0.27593994,6.5273438,0.26387942,0.27593994
ligand_source_row_188,6.963867,0.31174955,0.8921547,6.963867,0.31174955,0.8921547
ligand_source_row_189,6.3671875,0.1842927,0.12942505,6.3671875,0.1842927,0.12942505
ligand_source_row_19,8.000977,0.9151901,0.2639605,8.000977,0.9151901,0.2639605
ligand_source_row_190,6.9248047,0.18040863,0.5602862,6.9248047,0.18040863,0.5602862
ligand_source_row_191,7.4785156,0.9129263,0.22489929,7.4785156,0.9129263,0.22489929
ligand_source_row_192,6.189453,0.04900937,0.5216522,6.189453,0.04900937,0.5216522
ligand_source_row_193,6.4189453,0.17511234,0.33882013,6.4189453,0.17511234,0.33882013
ligand_source_row_194,6.294922,0.02387245,0.51904804,6.294922,0.02387245,0.51904804
ligand_source_row_195,7.1640625,0.19309911,0.030670166,7.1640625,0.19309911,0.030670166
ligand_source_row_196,7.571289,0.62530446,0.06695938,7.571289,0.62530446,0.06695938
ligand_source_row_197,6.163086,0.045658864,0.1841774,6.163086,0.045658864,0.1841774
ligand_source_row_198,5.3710938,0.023911458,1.1900533,5.3710938,0.023911458,1.1900533
ligand_source_row_199,6.448242,0.14583802,0.08057022,6.448242,0.14583802,0.08057022
ligand_source_row_2,7.366211,0.1581365,0.13891983,7.366211,0.1581365,0.13891983
ligand_source_row_20,7.5634766,0.5857202,0.19425838,7.5634766,0.5857202,0.19425838
ligand_source_row_200,6.7958984,0.12028289,0.31053033,6.7958984,0.12028289,0.31053033
ligand_source_row_201,6.0898438,0.067215644,0.70558673,6.0898438,0.067215644,0.70558673
ligand_source_row_202,6.126953,0.03640915,0.07493591,6.126953,0.03640915,0.07493591
ligand_source_row_203,6.4882812,0.033130564,0.08259074,6.4882812,0.033130564,0.08259074
ligand_source_row_204,6.6240234,0.045443013,0.094516754,6.6240234,0.045443013,0.094516754
ligand_source_row_205,7.0273438,0.48153347,0.2884725,7.0273438,0.48153347,0.2884725
ligand_source_row_206,6.982422,0.121180825,0.21425883,6.982422,0.121180825,0.21425883
ligand_source_row_207,7.0341797,0.15821022,0.10078303,7.0341797,0.15821022,0.10078303
ligand_source_row_208,7.3242188,0.12081113,0.68429565,7.3242188,0.12081113,0.68429565
ligand_source_row_21,7.198242,0.34586483,0.9255104,7.198242,0.34586483,0.9255104
ligand_source_row_210,7.129883,0.17442858,0.629378,7.129883,0.17442858,0.629378
ligand_source_row_211,6.142578,0.031718925,0.35105896,6.142578,0.031718925,0.35105896
ligand_source_row_212,6.9492188,0.09234515,0.40412393,6.9492188,0.09234515,0.40412393
ligand_source_row_213,7.803711,0.5730931,0.063755035,7.803711,0.5730931,0.063755035
ligand_source_row_214,7.600586,0.43563,0.27025732,7.600586,0.43563,0.27025732
ligand_source_row_215,6.4189453,0.024088895,0.25872168,6.4189453,0.024088895,0.25872168
ligand_source_row_217,6.1572266,0.014134284,0.4671669,6.1572266,0.014134284,0.4671669
ligand_source_row_218,6.173828,0.0079732565,0.15060933,6.173828,0.0079732565,0.15060933
ligand_source_row_219,5.708008,0.021627951,1.4743284,5.708008,0.021627951,1.4743284
ligand_source_row_22,7.618164,0.30464548,0.39764786,7.618164,0.30464548,0.39764786
ligand_source_row_220,6.6220703,0.05212478,0.06512833,6.6220703,0.05212478,0.06512833
ligand_source_row_221,6.9121094,0.046852164,0.01914978,6.9121094,0.046852164,0.01914978
ligand_source_row_222,6.7304688,0.35333103,0.67023724,6.7304688,0.35333103,0.67023724
ligand_source_row_223,6.4345703,0.052743517,0.23043187,6.4345703,0.052743517,0.23043187
ligand_source_row_23,7.0595703,0.13089259,0.11546198,7.0595703,0.13089259,0.11546198
ligand_source_row_230,7.2773438,0.058858275,0.23069255,7.2773438,0.058858275,0.23069255
ligand_source_row_235,6.2871094,0.024180293,0.12950134,6.2871094,0.024180293,0.12950134
ligand_source_row_236,5.9189453,0.009605454,0.51968765,5.9189453,0.009605454,0.51968765
ligand_source_row_237,6.7421875,0.04921577,0.26765952,6.7421875,0.04921577,0.26765952
ligand_source_row_24,7.1171875,0.1512616,0.05557251,7.1171875,0.1512616,0.05557251
ligand_source_row_244,5.1533203,0.0023959475,0.16030248,5.1533203,0.0023959475,0.16030248
ligand_source_row_245,7.7421875,0.8277569,0.25715128,7.7421875,0.8277569,0.25715128
ligand_source_row_246,7.9140625,0.8043319,0.18248494,7.9140625,0.8043319,0.18248494
ligand_source_row_247,7.623047,0.56636405,0.1078949,7.623047,0.56636405,0.1078949
ligand_source_row_248,7.8945312,0.46105963,0.1540324,7.8945312,0.46105963,0.1540324
ligand_source_row_249,7.810547,0.85342723,0.10750834,7.810547,0.85342723,0.10750834
ligand_source_row_25,6.828125,0.27107373,0.80915326,6.828125,0.27107373,0.80915326
ligand_source_row_250,7.59375,0.5267656,0.32937622,7.59375,0.5267656,0.32937622
ligand_source_row_251,6.3359375,0.00886818,0.11557007,6.3359375,0.00886818,0.11557007
ligand_source_row_252,7.6083984,0.6396024,0.32102838,7.6083984,0.6396024,0.32102838
ligand_source_row_253,7.3310547,0.6677213,0.20220311,7.3310547,0.6677213,0.20220311
ligand_source_row_254,8.182617,0.8656573,0.016880035,8.182617,0.8656573,0.016880035
ligand_source_row_255,7.7685547,0.5762251,0.40431085,7.7685547,0.5762251,0.40431085
ligand_source_row_256,8.211914,0.97197884,0.098290764,8.211914,0.97197884,0.098290764
ligand_source_row_257,6.711914,0.04907138,0.5657692,6.711914,0.04907138,0.5657692
ligand_source_row_258,6.4609375,0.0103986235,0.31470743,6.4609375,0.0103986235,0.31470743
ligand_source_row_259,7.3808594,0.13932708,0.09056091,7.3808594,0.13932708,0.09056091
ligand_source_row_26,6.9589844,0.08513935,0.11357117,6.9589844,0.08513935,0.11357117
ligand_source_row_260,6.9179688,0.21717872,0.5293579,6.9179688,0.21717872,0.5293579
ligand_source_row_261,6.767578,0.06823997,0.2469635,6.767578,0.06823997,0.2469635
ligand_source_row_262,7.484375,0.25171322,0.25035605,7.484375,0.25171322,0.25035605
ligand_source_row_263,6.9628906,0.08452107,0.3286387,6.9628906,0.08452107,0.3286387
ligand_source_row_264,7.169922,0.112451226,0.19419861,7.169922,0.112451226,0.19419861
ligand_source_row_265,7.21875,0.13360655,0.9918925,7.21875,0.13360655,0.9918925
ligand_source_row_266,6.9833984,0.11174026,0.3087298,6.9833984,0.11174026,0.3087298
ligand_source_row_267,7.234375,0.101213366,0.59992474,7.234375,0.101213366,0.59992474
ligand_source_row_268,7.046875,0.18614584,0.29855347,7.046875,0.18614584,0.29855347
ligand_source_row_269,7.291992,0.14150177,0.073866524,7.291992,0.14150177,0.073866524
ligand_source_row_27,8.018555,0.4917087,0.23770523,8.018555,0.4917087,0.23770523
ligand_source_row_270,7.0507812,0.22183853,0.23568726,7.0507812,0.22183853,0.23568726
ligand_source_row_271,6.7558594,0.16484934,0.09991964,6.7558594,0.16484934,0.09991964
ligand_source_row_272,7.069336,0.040252514,0.09420141,7.069336,0.040252514,0.09420141
ligand_source_row_273,7.0625,0.39968902,0.0926005,7.0625,0.39968902,0.0926005
ligand_source_row_274,7.1835938,0.10164758,1.1813049,7.1835938,0.10164758,1.1813049
ligand_source_row_275,6.491211,0.030670643,0.26488623,6.491211,0.030670643,0.26488623
ligand_source_row_276,7.038086,0.094086096,0.29482397,7.038086,0.094086096,0.29482397
ligand_source_row_277,7.1533203,0.1507888,0.43364844,7.1533203,0.1507888,0.43364844
ligand_source_row_278,7.0058594,0.059436787,0.40068054,7.0058594,0.059436787,0.40068054
ligand_source_row_279,6.8291016,0.034466308,0.09246191,6.8291016,0.034466308,0.09246191
ligand_source_row_28,6.8554688,0.06479112,0.3648173,6.8554688,0.06479112,0.3648173
ligand_source_row_280,7.1015625,0.06826091,0.032521565,7.1015625,0.06826091,0.032521565
ligand_source_row_281,6.6171875,0.05845401,0.18458049,6.6171875,0.05845401,0.18458049
ligand_source_row_282,7.0742188,0.08403892,0.41480508,7.0742188,0.08403892,0.41480508
ligand_source_row_283,7.708008,0.21050403,0.64830905,7.708008,0.21050403,0.64830905
ligand_source_row_284,6.564453,0.91502154,0.7165782,6.564453,0.91502154,0.7165782
ligand_source_row_285,7.09375,0.8849466,0.57750446,7.09375,0.8849466,0.57750446
ligand_source_row_286,7.4960938,0.7469232,0.58814496,7.4960938,0.7469232,0.58814496
ligand_source_row_287,6.7197266,0.7323592,0.7447548,6.7197266,0.7323592,0.7447548
ligand_source_row_288,7.2333984,0.91273904,0.48718643,7.2333984,0.91273904,0.48718643
ligand_source_row_289,7.2109375,0.8717084,0.19086711,7.2109375,0.8717084,0.19086711
ligand_source_row_29,7.573242,0.8114048,0.17457454,7.573242,0.8114048,0.17457454
ligand_source_row_290,7.633789,0.9246544,0.3851153,7.633789,0.9246544,0.3851153
ligand_source_row_291,7.408203,0.18306227,0.124923706,7.408203,0.18306227,0.124923706
ligand_source_row_293,6.7685547,0.058293015,0.33692804,6.7685547,0.058293015,0.33692804
ligand_source_row_294,7.194336,0.15298893,0.013136546,7.194336,0.15298893,0.013136546
ligand_source_row_295,7.1689453,0.08266485,0.43220392,7.1689453,0.08266485,0.43220392
ligand_source_row_297,7.0498047,0.11593859,0.13843155,7.0498047,0.11593859,0.13843155
ligand_source_row_298,7.326172,0.09651715,0.029719034,7.326172,0.09651715,0.029719034
ligand_source_row_299,6.473633,0.029141918,0.49289322,6.473633,0.029141918,0.49289322
ligand_source_row_3,7.3945312,0.11105007,0.4203186,7.3945312,0.11105007,0.4203186
ligand_source_row_30,6.0322266,0.07900804,1.9546751,6.0322266,0.07900804,1.9546751
ligand_source_row_300,5.861328,0.04771649,0.21213277,5.861328,0.04771649,0.21213277
ligand_source_row_303,6.5683594,0.036547154,0.07964579,6.5683594,0.036547154,0.07964579
ligand_source_row_304,8.013672,0.42532045,0.14767964,8.013672,0.42532045,0.14767964
ligand_source_row_306,6.6035156,0.043961607,0.20520528,6.6035156,0.043961607,0.20520528
ligand_source_row_307,6.517578,0.021261323,0.9712779,6.517578,0.021261323,0.9712779
ligand_source_row_31,7.166992,0.1588305,0.12738419,7.166992,0.1588305,0.12738419
ligand_source_row_310,6.3164062,0.022579733,0.24372356,6.3164062,0.022579733,0.24372356
ligand_source_row_311,7.5371094,0.076931655,0.03371684,7.5371094,0.076931655,0.03371684
ligand_source_row_312,6.986328,0.108807825,0.72120667,6.986328,0.108807825,0.72120667
ligand_source_row_313,7.0283203,0.08215536,0.07284927,7.0283203,0.08215536,0.07284927
ligand_source_row_314,6.03125,0.017196424,0.52711993,6.03125,0.017196424,0.52711993
ligand_source_row_316,7.2929688,0.13211048,0.46332803,7.2929688,0.13211048,0.46332803
ligand_source_row_317,7.9433594,0.57534873,0.24423726,7.9433594,0.57534873,0.24423726
ligand_source_row_318,7.7939453,0.84824884,0.50807065,7.7939453,0.84824884,0.50807065
ligand_source_row_319,7.732422,0.61656106,0.40825906,7.732422,0.61656106,0.40825906
ligand_source_row_32,7.0029297,0.22003758,0.24830501,7.0029297,0.22003758,0.24830501
ligand_source_row_320,7.348633,0.773383,0.4009336,7.348633,0.773383,0.4009336
ligand_source_row_321,7.463867,0.8499054,0.45285416,7.463867,0.8499054,0.45285416
ligand_source_row_322,7.2978516,0.85214293,0.5031268,7.2978516,0.85214293,0.5031268
ligand_source_row_323,6.7333984,0.78292125,1.2931658,6.7333984,0.78292125,1.2931658
ligand_source_row_324,7.379883,0.81163436,0.42811456,7.379883,0.81163436,0.42811456
ligand_source_row_325,7.4873047,0.7985796,0.56672543,7.4873047,0.7985796,0.56672543
ligand_source_row_326,7.9257812,0.8219264,0.31744385,7.9257812,0.8219264,0.31744385
ligand_source_row_327,7.673828,0.5608441,0.34766135,7.673828,0.5608441,0.34766135
ligand_source_row_328,7.790039,0.6234372,0.48454157,7.790039,0.6234372,0.48454157
ligand_source_row_329,6.9658203,0.7511989,0.7399127,6.9658203,0.7511989,0.7399127
ligand_source_row_33,7.4296875,0.32427937,0.16026814,7.4296875,0.32427937,0.16026814
ligand_source_row_330,7.1845703,0.6343274,0.4124794,7.1845703,0.6343274,0.4124794
ligand_source_row_331,6.836914,0.87464505,0.9895973,6.836914,0.87464505,0.9895973
ligand_source_row_332,7.3808594,0.8387112,0.5037079,7.3808594,0.8387112,0.5037079
ligand_source_row_333,7.604492,0.7866868,0.33206558,7.604492,0.7866868,0.33206558
ligand_source_row_334,7.09375,0.57865894,0.15292358,7.09375,0.57865894,0.15292358
ligand_source_row_335,7.3027344,0.8940024,0.73247784,7.3027344,0.8940024,0.73247784
ligand_source_row_336,7.307617,0.96997553,0.46036148,7.307617,0.96997553,0.46036148
ligand_source_row_337,7.307617,0.9548608,0.28208795,7.307617,0.9548608,0.28208795
ligand_source_row_338,7.3359375,0.903636,0.33719888,7.3359375,0.903636,0.33719888
ligand_source_row_339,7.5429688,0.8637813,0.8016968,7.5429688,0.8637813,0.8016968
ligand_source_row_34,7.399414,0.3175114,0.103712715,7.399414,0.3175114,0.103712715
ligand_source_row_340,7.7470703,0.72524405,0.19687271,7.7470703,0.72524405,0.19687271
ligand_source_row_341,7.553711,0.8113281,0.3421669,7.553711,0.8113281,0.3421669
ligand_source_row_342,7.645508,0.7679506,0.28938165,7.645508,0.7679506,0.28938165
ligand_source_row_343,7.526367,0.68430173,0.07123184,7.526367,0.68430173,0.07123184
